17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=2}, beatId=BeatId{beatNo=3, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=7}, script='webScore.setStageAlpha(0,8);', isResetPoint='false', isResetOnly='false'}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=3}, beatId=BeatId{beatNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=3}, script='webScore.setTileTexts(['t1-1','t1-2','t1-3','t1-4','t1-5','t1-6','t1-7','t1-8'],['defective','entitled','helpless','competent','perfect','failure','confident','worthless']);', isResetPoint='false', isResetOnly='false'}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=4}, beatId=BeatId{beatNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=3}, content='/zs/b1', target='/zs/b1', isReset='false', isResetOnly='false', args=[play]}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=5}, beatId=BeatId{beatNo=2, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=5}, script='webScore.setInstructions('I. AM.','', '');', isResetPoint='false', isResetOnly='false'}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=6}, beatId=BeatId{beatNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=3}, script='webScore.setAction('start', 'TIMELINE', ['centreShape'], {'duration': 192});', isResetPoint='false', isResetOnly='false'}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=7}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, script='webScore.setVisible(['centreShape'], true); webScore.setActiveRows([1]);', isResetPoint='false', isResetOnly='false'}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=8}, beatId=BeatId{beatNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=3}, script='webScore.setZoomLevel('centreSmall');', isResetPoint='false', isResetOnly='false'}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=9}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, script='webScore.reset(2);', isResetPoint='true', isResetOnly='true'}
17:35:24.227 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=10}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, content='/zs/2', target='/zs/2', isReset='true', isResetOnly='true', args=[preset]}
17:35:24.228 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=11}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, content='/zs/b4', target='/zs/b4', isReset='true', isResetOnly='true', args=[setFile, UnionRose_b2.wav]}
17:35:24.228 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=12}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, content='/zs/b3', target='/zs/b3', isReset='true', isResetOnly='true', args=[setFile, UnionRose_b1.wav]}
